Timestamp,City,Road_Name,Direction,Lanes,Speed_kmph,Congestion_Level
2024-01-19 03:32,Hyderabad,Necklace Rd,Eastbound,4,49.8,Low
2024-01-02 03:59,Chennai,OMR,Westbound,4,19.6,High
2024-01-12 19:31,Bangalore,100 Feet Rd,Eastbound,2,19.7,High
2024-01-23 09:04,Hyderabad,Hitech City Rd,Eastbound,1,10.0,High
2024-01-02 00:43,Delhi,Ring Road,Southbound,3,53.0,Low
2024-01-06 19:09,Delhi,Outer Ring Road,Southbound,3,10.6,High
2024-01-07 10:37,Hyderabad,Necklace Rd,Southbound,4,18.8,High
2024-01-30 19:48,Mumbai,Western Express Hwy,Northbound,2,17.8,High
2024-01-01 03:35,Bangalore,Bellary Rd,Southbound,2,27.6,Moderate
2024-01-14 21:25,Chennai,Mount Rd,Westbound,1,51.6,Low
2024-01-03 13:18,Hyderabad,NH65,Southbound,2,14.7,High
2024-01-27 18:47,Delhi,Ring Road,Northbound,2,26.1,Moderate
2024-01-15 18:14,Bangalore,Bellary Rd,Northbound,2,23.3,High
2024-01-12 10:27,Bangalore,100 Feet Rd,Eastbound,3,22.3,High
2024-01-30 05:48,Delhi,Outer Ring Road,Westbound,1,14.5,High
2024-01-18 23:19,Delhi,Ring Road,Southbound,1,20.1,High
2024-01-21 23:38,Delhi,NH48,Northbound,4,39.7,Moderate
2024-01-27 15:51,Hyderabad,Necklace Rd,Westbound,2,43.5,Low
2024-01-07 00:21,Hyderabad,Hitech City Rd,Westbound,3,50.4,Low
2024-01-14 05:40,Chennai,ECR,Southbound,1,24.4,High
2024-01-29 18:55,Hyderabad,NH65,Northbound,2,38.4,Moderate
2024-01-15 21:07,Mumbai,Western Express Hwy,Westbound,1,46.6,Low
2024-01-09 03:51,Chennai,ECR,Eastbound,4,37.3,Moderate
2024-01-02 11:33,Chennai,ECR,Southbound,1,45.5,Low
2024-01-06 10:29,Delhi,NH48,Southbound,1,29.8,Moderate
2024-01-05 12:10,Hyderabad,Hitech City Rd,Eastbound,2,52.5,Low
2024-01-10 09:44,Hyderabad,Necklace Rd,Northbound,1,34.8,Moderate
2024-01-19 01:46,Delhi,NH48,Northbound,1,57.0,Low
2024-01-21 20:36,Hyderabad,NH65,Northbound,4,21.4,High
2024-01-06 12:36,Mumbai,Western Express Hwy,Eastbound,2,25.2,Moderate
2024-01-17 10:04,Delhi,NH48,Eastbound,4,57.5,Low
2024-01-01 00:22,Delhi,Outer Ring Road,Northbound,3,36.7,Moderate
2024-01-27 19:34,Bangalore,Bellary Rd,Northbound,4,18.4,High
2024-01-17 01:30,Mumbai,Eastern Freeway,Eastbound,1,36.5,Moderate
2024-01-05 13:34,Chennai,Mount Rd,Eastbound,2,41.7,Low
2024-01-09 16:10,Delhi,Ring Road,Northbound,1,57.7,Low
2024-01-19 16:28,Mumbai,Linking Rd,Eastbound,3,47.6,Low
2024-01-19 00:02,Bangalore,100 Feet Rd,Northbound,3,41.1,Low
2024-01-18 22:05,Chennai,Mount Rd,Northbound,1,29.6,Moderate
2024-01-18 07:11,Mumbai,Eastern Freeway,Northbound,4,37.5,Moderate
2024-01-24 07:00,Chennai,OMR,Northbound,3,53.4,Low
2024-01-30 07:40,Bangalore,Bellary Rd,Westbound,3,21.1,High
2024-01-02 02:18,Chennai,ECR,Northbound,3,44.2,Low
2024-01-09 15:09,Delhi,Ring Road,Southbound,3,15.4,High
2024-01-16 20:07,Mumbai,Linking Rd,Westbound,4,14.0,High
2024-01-23 15:32,Bangalore,100 Feet Rd,Westbound,1,52.6,Low
2024-01-20 02:53,Hyderabad,Necklace Rd,Westbound,2,27.6,Moderate
2024-01-14 06:26,Chennai,Mount Rd,Westbound,1,10.5,High
2024-01-27 00:08,Chennai,Mount Rd,Southbound,3,33.7,Moderate
2024-01-02 00:47,Bangalore,100 Feet Rd,Eastbound,4,48.3,Low
2024-01-29 06:56,Hyderabad,Hitech City Rd,Southbound,3,50.1,Low
2024-01-12 22:48,Chennai,Mount Rd,Eastbound,1,43.2,Low
2024-01-07 19:31,Delhi,Ring Road,Eastbound,1,36.9,Moderate
2024-01-23 04:59,Mumbai,Western Express Hwy,Westbound,2,58.1,Low
2024-01-30 10:09,Hyderabad,Hitech City Rd,Northbound,1,34.1,Moderate
2024-01-12 21:00,Hyderabad,Hitech City Rd,Northbound,4,48.4,Low
2024-01-10 13:58,Hyderabad,Hitech City Rd,Eastbound,2,54.6,Low
2024-01-26 10:50,Mumbai,Linking Rd,Eastbound,4,19.9,High
2024-01-05 08:31,Chennai,ECR,Westbound,2,34.4,Moderate
2024-01-19 15:30,Delhi,Ring Road,Eastbound,3,54.0,Low
2024-01-22 17:52,Chennai,ECR,Westbound,3,32.2,Moderate
2024-01-05 12:13,Mumbai,Linking Rd,Southbound,1,51.9,Low
2024-01-16 01:17,Chennai,Mount Rd,Northbound,1,31.0,Moderate
2024-01-07 15:32,Mumbai,Linking Rd,Southbound,3,47.3,Low
2024-01-21 12:51,Delhi,Outer Ring Road,Eastbound,1,16.7,High
2024-01-03 11:27,Delhi,NH48,Southbound,1,19.1,High
2024-01-20 00:49,Bangalore,Bellary Rd,Westbound,4,17.5,High
2024-01-02 03:11,Chennai,ECR,Westbound,3,48.7,Low
2024-01-09 18:52,Bangalore,100 Feet Rd,Westbound,1,12.6,High
2024-01-06 04:20,Mumbai,Eastern Freeway,Westbound,3,40.0,Moderate
2024-01-22 09:05,Hyderabad,Necklace Rd,Southbound,3,12.7,High
2024-01-12 01:42,Chennai,OMR,Southbound,3,59.2,Low
2024-01-27 05:10,Mumbai,Linking Rd,Westbound,3,31.1,Moderate
2024-01-05 16:02,Delhi,NH48,Eastbound,2,32.1,Moderate
2024-01-03 16:22,Chennai,ECR,Westbound,4,50.6,Low
2024-01-05 13:03,Hyderabad,NH65,Southbound,1,36.3,Moderate
2024-01-10 12:21,Delhi,NH48,Northbound,3,46.9,Low
2024-01-03 15:51,Chennai,OMR,Westbound,1,55.4,Low
2024-01-02 04:55,Mumbai,Linking Rd,Northbound,4,24.3,High
2024-01-15 14:19,Bangalore,Outer Ring Rd,Westbound,1,57.8,Low
2024-01-07 01:36,Delhi,Outer Ring Road,Southbound,1,49.9,Low
2024-01-01 21:56,Delhi,Ring Road,Southbound,2,46.8,Low
2024-01-16 19:38,Chennai,ECR,Westbound,2,11.1,High
2024-01-10 20:31,Hyderabad,NH65,Eastbound,2,21.3,High
2024-01-11 14:27,Bangalore,Outer Ring Rd,Westbound,3,16.5,High
2024-01-16 23:36,Mumbai,Linking Rd,Westbound,1,13.9,High
2024-01-12 20:32,Chennai,OMR,Eastbound,3,10.9,High
2024-01-10 02:50,Hyderabad,NH65,Eastbound,3,42.3,Low
2024-01-18 20:02,Chennai,ECR,Westbound,3,32.6,Moderate
2024-01-21 14:25,Delhi,Ring Road,Westbound,1,28.1,Moderate
2024-01-15 09:04,Hyderabad,Hitech City Rd,Westbound,4,31.6,Moderate
2024-01-12 00:32,Delhi,NH48,Westbound,1,57.7,Low
2024-01-01 23:16,Chennai,OMR,Southbound,2,45.1,Low
2024-01-22 03:23,Mumbai,Eastern Freeway,Eastbound,1,34.2,Moderate
2024-01-13 20:21,Delhi,NH48,Eastbound,1,15.7,High
2024-01-10 23:09,Chennai,Mount Rd,Southbound,3,13.3,High
2024-01-12 06:47,Delhi,Outer Ring Road,Northbound,1,10.8,High
2024-01-10 06:17,Mumbai,Western Express Hwy,Eastbound,1,55.5,Low
2024-01-10 10:35,Mumbai,Eastern Freeway,Southbound,3,34.0,Moderate
2024-01-30 06:35,Hyderabad,Necklace Rd,Northbound,2,40.6,Low
2024-01-04 09:01,Hyderabad,Necklace Rd,Eastbound,4,28.7,Moderate
2024-01-16 16:06,Hyderabad,NH65,Eastbound,2,52.5,Low
2024-01-03 01:36,Hyderabad,Necklace Rd,Westbound,3,21.2,High
2024-01-30 21:40,Hyderabad,Necklace Rd,Westbound,4,17.3,High
2024-01-05 16:32,Delhi,NH48,Westbound,2,25.9,Moderate
2024-01-21 07:03,Mumbai,Linking Rd,Southbound,4,12.9,High
2024-01-09 12:21,Delhi,Ring Road,Northbound,3,15.2,High
2024-01-29 07:25,Chennai,OMR,Eastbound,3,45.1,Low
2024-01-24 15:02,Mumbai,Linking Rd,Eastbound,4,48.7,Low
2024-01-01 19:16,Delhi,NH48,Eastbound,2,13.9,High
2024-01-10 14:32,Hyderabad,NH65,Eastbound,2,46.3,Low
2024-01-30 04:25,Mumbai,Linking Rd,Northbound,1,46.6,Low
2024-01-24 23:22,Hyderabad,Hitech City Rd,Southbound,2,17.3,High
2024-01-28 21:56,Delhi,NH48,Southbound,4,26.7,Moderate
2024-01-03 08:12,Delhi,Outer Ring Road,Eastbound,3,50.2,Low
2024-01-30 19:55,Chennai,OMR,Southbound,1,12.9,High
2024-01-18 21:43,Chennai,OMR,Southbound,4,29.6,Moderate
2024-01-24 21:58,Mumbai,Linking Rd,Northbound,1,49.0,Low
2024-01-17 20:27,Chennai,Mount Rd,Westbound,4,39.1,Moderate
2024-01-20 16:59,Chennai,OMR,Southbound,4,51.0,Low
2024-01-21 05:56,Chennai,OMR,Westbound,3,56.2,Low
2024-01-12 09:09,Mumbai,Western Express Hwy,Eastbound,4,37.9,Moderate
2024-01-12 10:16,Bangalore,100 Feet Rd,Southbound,3,20.3,High
2024-01-28 00:22,Chennai,Mount Rd,Northbound,3,51.0,Low
2024-01-16 07:48,Mumbai,Linking Rd,Eastbound,2,23.8,High
2024-01-16 10:58,Mumbai,Eastern Freeway,Northbound,1,30.5,Moderate
2024-01-09 06:24,Chennai,ECR,Southbound,2,21.6,High
2024-01-02 21:02,Delhi,Ring Road,Eastbound,1,34.9,Moderate
2024-01-13 11:52,Mumbai,Eastern Freeway,Westbound,1,43.5,Low
2024-01-21 11:29,Mumbai,Eastern Freeway,Eastbound,4,44.7,Low
2024-01-15 13:46,Mumbai,Linking Rd,Southbound,2,56.7,Low
2024-01-12 16:19,Chennai,Mount Rd,Westbound,4,59.7,Low
2024-01-12 16:24,Chennai,Mount Rd,Northbound,4,29.7,Moderate
2024-01-21 11:55,Chennai,Mount Rd,Northbound,2,44.4,Low
2024-01-21 11:00,Hyderabad,Hitech City Rd,Westbound,2,54.8,Low
2024-01-23 21:34,Delhi,Ring Road,Southbound,1,12.7,High
2024-01-03 23:15,Bangalore,Bellary Rd,Southbound,4,35.0,Moderate
2024-01-15 04:52,Hyderabad,Hitech City Rd,Eastbound,3,47.8,Low
2024-01-04 18:26,Chennai,ECR,Northbound,1,31.6,Moderate
2024-01-30 12:27,Delhi,Ring Road,Westbound,4,31.9,Moderate
2024-01-24 06:51,Bangalore,Outer Ring Rd,Southbound,3,38.6,Moderate
2024-01-30 16:47,Bangalore,Bellary Rd,Westbound,1,33.5,Moderate
2024-01-29 18:21,Chennai,Mount Rd,Eastbound,4,23.9,High
2024-01-02 10:07,Chennai,ECR,Southbound,1,26.0,Moderate
2024-01-06 13:49,Bangalore,100 Feet Rd,Eastbound,1,31.5,Moderate
2024-01-10 18:57,Chennai,Mount Rd,Westbound,4,36.9,Moderate
2024-01-08 19:28,Mumbai,Eastern Freeway,Northbound,1,28.3,Moderate
2024-01-09 18:12,Chennai,ECR,Eastbound,4,29.6,Moderate
2024-01-01 10:36,Chennai,Mount Rd,Westbound,4,30.1,Moderate
2024-01-11 09:43,Chennai,ECR,Southbound,1,52.1,Low
2024-01-13 17:49,Chennai,Mount Rd,Northbound,3,17.7,High
2024-01-01 10:25,Bangalore,Bellary Rd,Southbound,2,17.8,High
2024-01-15 17:09,Mumbai,Linking Rd,Eastbound,2,39.9,Moderate
2024-01-14 16:07,Bangalore,Bellary Rd,Westbound,4,53.5,Low
2024-01-15 12:18,Mumbai,Western Express Hwy,Northbound,2,52.4,Low
2024-01-18 22:49,Hyderabad,NH65,Eastbound,1,41.2,Low
2024-01-22 17:59,Mumbai,Western Express Hwy,Northbound,2,27.9,Moderate
2024-01-26 04:46,Hyderabad,NH65,Northbound,1,41.5,Low
2024-01-29 04:37,Bangalore,Outer Ring Rd,Eastbound,4,42.7,Low
2024-01-24 06:49,Hyderabad,NH65,Eastbound,2,59.6,Low
2024-01-30 11:06,Bangalore,Outer Ring Rd,Eastbound,2,48.7,Low
2024-01-12 08:19,Hyderabad,NH65,Southbound,1,14.5,High
2024-01-27 10:11,Hyderabad,Hitech City Rd,Westbound,1,31.9,Moderate
2024-01-23 06:09,Delhi,NH48,Eastbound,4,48.7,Low
2024-01-03 05:56,Mumbai,Linking Rd,Eastbound,2,54.4,Low
2024-01-05 06:37,Hyderabad,NH65,Eastbound,3,56.4,Low
2024-01-01 03:56,Hyderabad,Hitech City Rd,Westbound,4,50.5,Low
2024-01-16 21:46,Chennai,OMR,Northbound,2,55.9,Low
2024-01-04 19:51,Bangalore,Outer Ring Rd,Northbound,2,21.2,High
2024-01-21 14:50,Delhi,Outer Ring Road,Westbound,1,58.3,Low
2024-01-20 20:15,Bangalore,Outer Ring Rd,Westbound,1,14.4,High
2024-01-27 11:42,Bangalore,100 Feet Rd,Southbound,3,54.5,Low
2024-01-13 09:14,Chennai,ECR,Westbound,3,23.3,High
2024-01-27 10:18,Hyderabad,Hitech City Rd,Eastbound,3,15.8,High
2024-01-29 08:51,Delhi,Outer Ring Road,Westbound,4,23.3,High
2024-01-29 13:47,Bangalore,Bellary Rd,Northbound,1,46.6,Low
2024-01-02 11:19,Chennai,ECR,Westbound,2,39.8,Moderate
2024-01-24 11:16,Delhi,NH48,Eastbound,3,56.2,Low
2024-01-25 06:31,Bangalore,Bellary Rd,Northbound,4,18.8,High
2024-01-03 20:45,Chennai,OMR,Northbound,1,17.6,High
2024-01-04 06:30,Chennai,Mount Rd,Westbound,3,52.1,Low
2024-01-07 13:34,Bangalore,Outer Ring Rd,Southbound,1,36.4,Moderate
2024-01-02 13:42,Mumbai,Linking Rd,Eastbound,2,44.1,Low
2024-01-05 23:20,Bangalore,Bellary Rd,Northbound,1,34.1,Moderate
2024-01-04 19:38,Delhi,Ring Road,Eastbound,4,19.8,High
2024-01-08 00:50,Chennai,Mount Rd,Southbound,3,54.4,Low
2024-01-13 12:57,Hyderabad,NH65,Northbound,3,35.7,Moderate
2024-01-05 22:49,Delhi,Outer Ring Road,Westbound,2,39.7,Moderate
2024-01-15 14:56,Chennai,OMR,Southbound,4,11.4,High
2024-01-17 22:23,Delhi,NH48,Eastbound,1,55.4,Low
2024-01-24 12:59,Hyderabad,NH65,Eastbound,3,33.8,Moderate
2024-01-20 17:28,Delhi,Outer Ring Road,Southbound,2,14.5,High
2024-01-03 21:19,Bangalore,Bellary Rd,Northbound,2,43.7,Low
2024-01-30 08:18,Mumbai,Linking Rd,Northbound,2,22.7,High
2024-01-21 08:14,Bangalore,Bellary Rd,Westbound,4,16.5,High
2024-01-11 11:03,Chennai,OMR,Westbound,2,11.0,High
2024-01-19 10:59,Hyderabad,NH65,Eastbound,4,16.1,High
2024-01-20 20:40,Bangalore,Bellary Rd,Northbound,2,40.4,Low
2024-01-02 01:05,Hyderabad,Necklace Rd,Eastbound,2,21.9,High
2024-01-15 18:17,Hyderabad,Hitech City Rd,Southbound,1,19.3,High
2024-01-14 04:58,Delhi,Outer Ring Road,Northbound,3,21.5,High
2024-01-30 00:30,Bangalore,Bellary Rd,Eastbound,2,37.8,Moderate
2024-01-19 17:28,Hyderabad,Hitech City Rd,Eastbound,2,13.8,High
2024-01-16 07:26,Bangalore,Outer Ring Rd,Southbound,1,35.1,Moderate
2024-01-11 07:24,Mumbai,Western Express Hwy,Westbound,4,27.4,Moderate
2024-01-27 17:23,Delhi,NH48,Westbound,4,13.0,High
2024-01-09 02:50,Mumbai,Linking Rd,Southbound,3,50.8,Low
2024-01-28 07:11,Chennai,OMR,Southbound,4,52.0,Low
2024-01-30 01:52,Bangalore,100 Feet Rd,Westbound,4,40.3,Low
2024-01-08 07:18,Bangalore,Outer Ring Rd,Eastbound,1,34.0,Moderate
2024-01-07 04:24,Mumbai,Western Express Hwy,Westbound,3,51.9,Low
2024-01-26 14:14,Bangalore,100 Feet Rd,Northbound,4,57.9,Low
2024-01-06 16:16,Mumbai,Linking Rd,Westbound,3,58.4,Low
2024-01-09 13:32,Chennai,Mount Rd,Northbound,2,52.7,Low
2024-01-07 09:03,Hyderabad,NH65,Eastbound,1,17.9,High
2024-01-20 08:27,Bangalore,Outer Ring Rd,Eastbound,2,13.7,High
2024-01-18 13:00,Bangalore,Outer Ring Rd,Northbound,3,37.7,Moderate
2024-01-10 23:21,Hyderabad,NH65,Eastbound,2,47.2,Low
2024-01-01 13:33,Mumbai,Western Express Hwy,Eastbound,2,44.5,Low
2024-01-13 16:44,Delhi,Ring Road,Northbound,3,29.7,Moderate
2024-01-16 19:23,Mumbai,Eastern Freeway,Southbound,1,59.9,Low
2024-01-13 11:56,Bangalore,Bellary Rd,Northbound,4,45.8,Low
2024-01-24 21:44,Chennai,Mount Rd,Eastbound,3,19.6,High
2024-01-19 23:07,Chennai,Mount Rd,Northbound,2,56.2,Low
2024-01-22 20:34,Chennai,OMR,Eastbound,4,20.3,High
2024-01-10 17:13,Chennai,Mount Rd,Westbound,4,34.9,Moderate
2024-01-26 22:30,Chennai,ECR,Westbound,2,56.1,Low
2024-01-27 05:53,Hyderabad,Necklace Rd,Northbound,2,52.0,Low
2024-01-01 23:40,Hyderabad,Necklace Rd,Eastbound,3,39.2,Moderate
2024-01-04 01:28,Hyderabad,NH65,Southbound,1,56.2,Low
2024-01-16 07:08,Bangalore,Bellary Rd,Southbound,1,39.8,Moderate
2024-01-24 01:30,Hyderabad,Necklace Rd,Eastbound,2,44.1,Low
2024-01-25 09:48,Mumbai,Linking Rd,Southbound,2,18.3,High
2024-01-27 05:34,Chennai,ECR,Eastbound,2,45.1,Low
2024-01-03 09:53,Bangalore,100 Feet Rd,Westbound,2,23.8,High
2024-01-22 01:19,Chennai,Mount Rd,Southbound,3,42.0,Low
2024-01-02 18:34,Chennai,Mount Rd,Westbound,3,23.8,High
2024-01-05 10:15,Bangalore,Bellary Rd,Southbound,3,19.2,High
2024-01-09 23:07,Bangalore,Bellary Rd,Eastbound,1,44.8,Low
2024-01-23 20:33,Bangalore,100 Feet Rd,Westbound,1,15.4,High
2024-01-28 22:01,Chennai,OMR,Eastbound,3,24.2,High
2024-01-20 15:00,Bangalore,100 Feet Rd,Westbound,3,33.6,Moderate
2024-01-04 15:32,Hyderabad,Necklace Rd,Southbound,1,21.1,High
2024-01-13 22:57,Chennai,ECR,Northbound,1,19.0,High
2024-01-20 13:25,Mumbai,Western Express Hwy,Northbound,2,51.7,Low
2024-01-10 18:10,Chennai,OMR,Eastbound,2,32.8,Moderate
2024-01-15 06:51,Mumbai,Eastern Freeway,Eastbound,2,59.2,Low
2024-01-23 18:41,Bangalore,100 Feet Rd,Westbound,1,38.1,Moderate
2024-01-06 02:42,Delhi,Outer Ring Road,Eastbound,3,16.2,High
2024-01-04 03:05,Mumbai,Linking Rd,Westbound,1,32.0,Moderate
2024-01-19 15:43,Bangalore,Bellary Rd,Northbound,4,55.9,Low
2024-01-22 12:34,Delhi,Ring Road,Northbound,3,25.8,Moderate
2024-01-20 22:38,Mumbai,Western Express Hwy,Eastbound,2,41.6,Low
2024-01-05 03:40,Mumbai,Linking Rd,Eastbound,4,29.8,Moderate
2024-01-14 21:30,Bangalore,Bellary Rd,Northbound,1,40.5,Low
2024-01-04 16:46,Hyderabad,NH65,Northbound,1,32.7,Moderate
2024-01-23 13:55,Bangalore,100 Feet Rd,Eastbound,1,59.7,Low
2024-01-01 21:17,Mumbai,Western Express Hwy,Southbound,2,27.6,Moderate
2024-01-18 04:16,Bangalore,100 Feet Rd,Southbound,1,38.1,Moderate
2024-01-14 03:29,Mumbai,Linking Rd,Westbound,2,34.4,Moderate
2024-01-28 17:48,Chennai,Mount Rd,Southbound,2,29.5,Moderate
2024-01-11 01:51,Chennai,OMR,Northbound,1,49.9,Low
2024-01-29 06:54,Mumbai,Western Express Hwy,Southbound,3,50.2,Low
2024-01-14 01:59,Mumbai,Western Express Hwy,Eastbound,1,53.9,Low
2024-01-08 15:22,Chennai,OMR,Southbound,4,25.2,Moderate
2024-01-27 12:28,Hyderabad,Hitech City Rd,Westbound,1,14.5,High
2024-01-01 09:14,Hyderabad,Hitech City Rd,Westbound,4,20.8,High
2024-01-10 00:09,Hyderabad,Necklace Rd,Southbound,4,13.0,High
2024-01-05 10:13,Hyderabad,Necklace Rd,Southbound,3,43.9,Low
2024-01-07 23:36,Hyderabad,Hitech City Rd,Southbound,4,28.7,Moderate
2024-01-03 06:02,Hyderabad,Hitech City Rd,Northbound,3,36.9,Moderate
2024-01-10 08:12,Hyderabad,NH65,Westbound,3,14.6,High
2024-01-27 09:42,Mumbai,Western Express Hwy,Northbound,4,20.4,High
2024-01-15 08:30,Bangalore,Bellary Rd,Westbound,4,19.4,High
2024-01-30 02:06,Delhi,Ring Road,Northbound,4,59.6,Low
2024-01-17 04:36,Hyderabad,NH65,Southbound,3,24.4,High
2024-01-05 03:09,Hyderabad,Necklace Rd,Westbound,4,26.6,Moderate
2024-01-26 02:34,Delhi,Outer Ring Road,Eastbound,2,39.1,Moderate
2024-01-20 09:47,Mumbai,Eastern Freeway,Northbound,4,23.3,High
2024-01-03 06:45,Bangalore,Outer Ring Rd,Southbound,1,40.1,Low
2024-01-08 11:23,Hyderabad,Necklace Rd,Eastbound,4,45.1,Low
2024-01-19 09:09,Chennai,ECR,Southbound,1,30.6,Moderate
2024-01-25 15:11,Bangalore,100 Feet Rd,Eastbound,1,58.8,Low
2024-01-21 17:33,Chennai,Mount Rd,Westbound,4,20.7,High
2024-01-17 11:04,Mumbai,Linking Rd,Westbound,4,42.7,Low
2024-01-27 09:19,Chennai,ECR,Westbound,4,10.1,High
2024-01-03 22:59,Delhi,Outer Ring Road,Southbound,1,50.7,Low
2024-01-24 11:36,Mumbai,Linking Rd,Southbound,2,31.0,Moderate
2024-01-26 19:27,Hyderabad,Hitech City Rd,Westbound,4,19.1,High
2024-01-12 13:54,Bangalore,Outer Ring Rd,Westbound,3,48.0,Low
2024-01-15 05:57,Hyderabad,Necklace Rd,Northbound,3,55.6,Low
2024-01-15 02:28,Delhi,Ring Road,Southbound,2,37.4,Moderate
2024-01-24 10:27,Chennai,Mount Rd,Southbound,1,12.9,High
2024-01-28 19:16,Chennai,OMR,Southbound,4,13.4,High
2024-01-17 21:30,Mumbai,Western Express Hwy,Northbound,2,37.5,Moderate
2024-01-23 23:12,Chennai,OMR,Northbound,4,49.7,Low
2024-01-14 13:49,Hyderabad,Necklace Rd,Westbound,1,38.9,Moderate
2024-01-11 00:40,Bangalore,Outer Ring Rd,Westbound,1,46.3,Low
2024-01-20 09:44,Delhi,Outer Ring Road,Southbound,2,36.2,Moderate
2024-01-21 20:50,Delhi,Outer Ring Road,Southbound,2,20.0,High
2024-01-14 14:56,Delhi,Ring Road,Westbound,4,57.9,Low
2024-01-13 17:50,Bangalore,Bellary Rd,Westbound,2,32.1,Moderate
2024-01-14 19:40,Bangalore,Outer Ring Rd,Westbound,1,10.8,High
2024-01-05 10:41,Bangalore,Outer Ring Rd,Eastbound,3,29.9,Moderate
2024-01-05 22:58,Hyderabad,Hitech City Rd,Northbound,3,41.8,Low
2024-01-12 21:07,Mumbai,Western Express Hwy,Southbound,3,34.5,Moderate
2024-01-13 23:18,Delhi,Outer Ring Road,Southbound,2,40.7,Low
2024-01-21 08:36,Bangalore,100 Feet Rd,Eastbound,3,11.1,High
2024-01-29 16:13,Chennai,ECR,Northbound,3,50.2,Low
2024-01-21 23:25,Chennai,ECR,Westbound,2,25.3,Moderate
2024-01-26 20:29,Bangalore,Outer Ring Rd,Southbound,2,12.6,High
2024-01-30 05:59,Hyderabad,Hitech City Rd,Northbound,4,38.6,Moderate
2024-01-04 00:05,Bangalore,Outer Ring Rd,Northbound,2,35.7,Moderate
2024-01-28 20:26,Mumbai,Eastern Freeway,Westbound,2,40.7,Low
2024-01-15 22:07,Delhi,Ring Road,Southbound,4,16.5,High
2024-01-11 04:29,Bangalore,Bellary Rd,Eastbound,4,31.8,Moderate
2024-01-18 18:55,Delhi,Ring Road,Westbound,1,17.1,High
2024-01-08 05:11,Chennai,OMR,Northbound,2,27.9,Moderate
2024-01-27 12:17,Delhi,NH48,Northbound,3,38.5,Moderate
2024-01-29 01:01,Delhi,NH48,Eastbound,2,32.8,Moderate
2024-01-06 02:04,Mumbai,Linking Rd,Northbound,1,36.6,Moderate
2024-01-02 10:04,Hyderabad,Necklace Rd,Southbound,3,14.0,High
2024-01-26 17:20,Chennai,Mount Rd,Southbound,3,38.1,Moderate
2024-01-08 01:37,Hyderabad,Necklace Rd,Southbound,2,53.5,Low
2024-01-27 07:13,Delhi,Ring Road,Northbound,2,15.1,High
2024-01-20 13:58,Mumbai,Eastern Freeway,Northbound,3,12.7,High
2024-01-14 22:06,Chennai,OMR,Southbound,4,48.6,Low
2024-01-03 20:09,Bangalore,Bellary Rd,Northbound,2,19.0,High
2024-01-26 03:50,Delhi,Ring Road,Eastbound,3,43.1,Low
2024-01-10 14:01,Mumbai,Linking Rd,Eastbound,1,23.0,High
2024-01-24 02:12,Bangalore,100 Feet Rd,Northbound,4,38.0,Moderate
2024-01-18 10:55,Mumbai,Linking Rd,Northbound,2,34.5,Moderate
2024-01-21 18:04,Chennai,ECR,Westbound,3,18.0,High
2024-01-22 14:42,Hyderabad,Necklace Rd,Northbound,3,57.5,Low
2024-01-07 08:13,Mumbai,Linking Rd,Eastbound,3,35.9,Moderate
2024-01-21 14:47,Mumbai,Western Express Hwy,Eastbound,3,32.5,Moderate
2024-01-20 02:58,Mumbai,Linking Rd,Southbound,4,32.8,Moderate
2024-01-14 12:46,Mumbai,Linking Rd,Northbound,2,46.6,Low
2024-01-30 01:51,Chennai,Mount Rd,Southbound,4,24.2,High
2024-01-22 05:02,Chennai,Mount Rd,Eastbound,3,47.4,Low
2024-01-23 08:06,Hyderabad,Hitech City Rd,Eastbound,4,41.3,Low
2024-01-19 17:00,Delhi,Outer Ring Road,Northbound,1,37.8,Moderate
2024-01-25 22:39,Bangalore,Bellary Rd,Westbound,4,51.2,Low
2024-01-11 20:41,Delhi,Ring Road,Northbound,2,13.6,High
2024-01-13 00:24,Chennai,Mount Rd,Westbound,3,38.4,Moderate
2024-01-22 08:40,Hyderabad,Hitech City Rd,Westbound,2,33.6,Moderate
2024-01-26 02:42,Chennai,OMR,Northbound,4,58.0,Low
2024-01-02 20:25,Bangalore,Bellary Rd,Southbound,2,20.7,High
2024-01-02 05:14,Mumbai,Western Express Hwy,Northbound,3,13.3,High
2024-01-06 23:33,Bangalore,100 Feet Rd,Northbound,2,16.8,High
2024-01-21 14:00,Hyderabad,Hitech City Rd,Westbound,3,37.8,Moderate
2024-01-26 22:21,Delhi,Outer Ring Road,Northbound,1,11.8,High
2024-01-06 00:48,Bangalore,100 Feet Rd,Eastbound,1,50.7,Low
2024-01-29 05:17,Hyderabad,Necklace Rd,Eastbound,4,55.3,Low
2024-01-10 14:11,Chennai,Mount Rd,Westbound,1,18.9,High
2024-01-24 07:37,Bangalore,Outer Ring Rd,Northbound,2,50.4,Low
2024-01-14 00:13,Mumbai,Eastern Freeway,Westbound,3,50.7,Low
2024-01-15 00:08,Hyderabad,NH65,Southbound,1,57.7,Low
2024-01-21 09:36,Hyderabad,NH65,Westbound,1,21.7,High
2024-01-21 09:26,Hyderabad,Hitech City Rd,Westbound,2,20.2,High
2024-01-11 15:00,Bangalore,Outer Ring Rd,Westbound,4,30.1,Moderate
2024-01-27 09:53,Delhi,Outer Ring Road,Eastbound,2,22.2,High
2024-01-17 18:13,Hyderabad,Necklace Rd,Westbound,4,22.9,High
